,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Município (Código),Município,Variável (Código),Variável,Ano (Código),Ano,Produto das lavouras temporárias e permanentes (Código),Produto das lavouras temporárias e permanentes
1892,6,Município,40,Mil Reais,28,2302107,Baturité (CE),215,Valor da produção,2019,2019,40140,Café (em grão) Arábica
1893,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40141,Café (em grão) Canephora
1894,6,Município,40,Mil Reais,...,2302107,Baturité (CE),215,Valor da produção,2019,2019,40330,Caju
1895,6,Município,40,Mil Reais,141,2302107,Baturité (CE),215,Valor da produção,2019,2019,40106,Cana-de-açúcar
1896,6,Município,40,Mil Reais,...,2302107,Baturité (CE),215,Valor da produção,2019,2019,40331,Cana para forragem
1897,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40142,Caqui
1898,6,Município,40,Mil Reais,50,2302107,Baturité (CE),215,Valor da produção,2019,2019,40143,Castanha de caju
1899,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40107,Cebola
1900,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40108,Centeio (em grão)
1901,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40109,Cevada (em grão)
1902,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40144,Chá-da-índia (folha verde)
1903,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40145,Coco-da-baía*
1904,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40146,Dendê (cacho de coco)
1905,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40147,Erva-mate (folha verde)
1906,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40110,Ervilha (em grão)
1907,6,Município,40,Mil Reais,750,2302107,Baturité (CE),215,Valor da produção,2019,2019,40111,Fava (em grão)
1908,6,Município,40,Mil Reais,1213,2302107,Baturité (CE),215,Valor da produção,2019,2019,40112,Feijão (em grão)
1909,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40148,Figo
1910,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40113,Fumo (em folha)
1911,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40114,Girassol (em grão)
1912,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40149,Goiaba
1913,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40150,Guaraná (semente)
1914,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40115,Juta (fibra)
1915,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40151,Laranja
1916,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40152,Limão
1917,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40116,Linho (semente)
1918,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40260,Maçã
1919,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40117,Malva (fibra)
1920,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40261,Mamão
1921,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40118,Mamona (baga)
1922,6,Município,40,Mil Reais,51,2302107,Baturité (CE),215,Valor da produção,2019,2019,40119,Mandioca
1923,6,Município,40,Mil Reais,381,2302107,Baturité (CE),215,Valor da produção,2019,2019,40262,Manga
1924,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40263,Maracujá
1925,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40264,Marmelo
1926,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40120,Melancia
1927,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40121,Melão
1928,6,Município,40,Mil Reais,4022,2302107,Baturité (CE),215,Valor da produção,2019,2019,40122,Milho (em grão)
1929,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40265,Noz (fruto seco)
1930,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40266,Palmito
1931,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40267,Pera
1932,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40268,Pêssego
1933,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40269,Pimenta-do-reino
1934,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40123,Rami (fibra)
1935,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40270,Sisal ou agave (fibra)
1936,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40124,Soja (em grão)
1937,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40125,Sorgo (em grão)
1938,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40271,Tangerina
1939,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40126,Tomate
1940,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40127,Trigo (em grão)
1941,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40128,Triticale (em grão)
1942,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40272,Tungue (fruto seco)
1943,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40273,Urucum (semente)
1944,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40274,Uva
1945,6,Município,40,Mil Reais,59948,2302206,Beberibe (CE),215,Valor da produção,2019,2019,0,Total
1946,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40129,Abacate
1947,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40092,Abacaxi*
1948,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,45982,Açaí
1949,6,Município,40,Mil Reais,...,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40329,Alfafa fenada
1950,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40130,Algodão arbóreo (em caroço)
1951,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40099,Algodão herbáceo (em caroço)
1952,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40100,Alho
1953,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40101,Amendoim (em casca)
1954,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40102,Arroz (em casca)
1955,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40103,Aveia (em grão)
1956,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40131,Azeitona
1957,6,Município,40,Mil Reais,36,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40136,Banana (cacho)
1958,6,Município,40,Mil Reais,49,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40104,Batata-doce
1959,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40105,Batata-inglesa
1960,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40137,Borracha (látex coagulado)
1961,6,Município,40,Mil Reais,...,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40468,Borracha (látex líquido)
1962,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40138,Cacau (em amêndoa)
1963,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40139,Café (em grão) Total
1964,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40140,Café (em grão) Arábica
1965,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40141,Café (em grão) Canephora
1966,6,Município,40,Mil Reais,...,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40330,Caju
1967,6,Município,40,Mil Reais,730,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40106,Cana-de-açúcar
1968,6,Município,40,Mil Reais,...,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40331,Cana para forragem
1969,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40142,Caqui
1970,6,Município,40,Mil Reais,43443,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40143,Castanha de caju
1971,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40107,Cebola
1972,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40108,Centeio (em grão)
1973,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40109,Cevada (em grão)
1974,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40144,Chá-da-índia (folha verde)
1975,6,Município,40,Mil Reais,8466,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40145,Coco-da-baía*
1976,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40146,Dendê (cacho de coco)
1977,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40147,Erva-mate (folha verde)
1978,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40110,Ervilha (em grão)
1979,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40111,Fava (em grão)
1980,6,Município,40,Mil Reais,1168,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40112,Feijão (em grão)
1981,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40148,Figo
1982,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40113,Fumo (em folha)
1983,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40114,Girassol (em grão)
1984,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40149,Goiaba
1985,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40150,Guaraná (semente)
1986,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40115,Juta (fibra)
1987,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40151,Laranja
1988,6,Município,40,Mil Reais,106,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40152,Limão
1989,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40116,Linho (semente)
1990,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40260,Maçã
1991,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40117,Malva (fibra)
1992,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40261,Mamão
1993,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40118,Mamona (baga)
1994,6,Município,40,Mil Reais,2034,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40119,Mandioca
1995,6,Município,40,Mil Reais,3372,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40262,Manga
1996,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40263,Maracujá
1997,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40264,Marmelo
1998,6,Município,40,Mil Reais,29,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40120,Melancia
1999,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40121,Melão
2000,6,Município,40,Mil Reais,515,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40122,Milho (em grão)
2001,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40265,Noz (fruto seco)
2002,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40266,Palmito
2003,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40267,Pera
2004,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40268,Pêssego
2005,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40269,Pimenta-do-reino
2006,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40123,Rami (fibra)
2007,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40270,Sisal ou agave (fibra)
2008,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40124,Soja (em grão)
2009,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40125,Sorgo (em grão)
2010,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40271,Tangerina
2011,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40126,Tomate
2012,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40127,Trigo (em grão)
2013,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40128,Triticale (em grão)
2014,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40272,Tungue (fruto seco)
2015,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40273,Urucum (semente)
2016,6,Município,40,Mil Reais,-,2302206,Beberibe (CE),215,Valor da produção,2019,2019,40274,Uva
2017,6,Município,40,Mil Reais,55323,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,0,Total
2018,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40129,Abacate
2019,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40092,Abacaxi*
2020,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,45982,Açaí
2021,6,Município,40,Mil Reais,...,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40329,Alfafa fenada
2022,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40130,Algodão arbóreo (em caroço)
2023,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40099,Algodão herbáceo (em caroço)
2024,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40100,Alho
2025,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40101,Amendoim (em casca)
2026,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40102,Arroz (em casca)
2027,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40103,Aveia (em grão)
2028,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40131,Azeitona
2029,6,Município,40,Mil Reais,176,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40136,Banana (cacho)
2030,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40104,Batata-doce
2031,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40105,Batata-inglesa
2032,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40137,Borracha (látex coagulado)
2033,6,Município,40,Mil Reais,...,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40468,Borracha (látex líquido)
2034,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40138,Cacau (em amêndoa)
2035,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40139,Café (em grão) Total
2036,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40140,Café (em grão) Arábica
2037,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40141,Café (em grão) Canephora
2038,6,Município,40,Mil Reais,...,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40330,Caju
2039,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40106,Cana-de-açúcar
2040,6,Município,40,Mil Reais,...,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40331,Cana para forragem
2041,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40142,Caqui
2042,6,Município,40,Mil Reais,40846,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40143,Castanha de caju
2043,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40107,Cebola
2044,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40108,Centeio (em grão)
2045,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40109,Cevada (em grão)
2046,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40144,Chá-da-índia (folha verde)
2047,6,Município,40,Mil Reais,1167,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40145,Coco-da-baía*
2048,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40146,Dendê (cacho de coco)
2049,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40147,Erva-mate (folha verde)
2050,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40110,Ervilha (em grão)
2051,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40111,Fava (em grão)
2052,6,Município,40,Mil Reais,1385,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40112,Feijão (em grão)
2053,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40148,Figo
2054,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40113,Fumo (em folha)
2055,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40114,Girassol (em grão)
2056,6,Município,40,Mil Reais,894,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40149,Goiaba
2057,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40150,Guaraná (semente)
2058,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40115,Juta (fibra)
2059,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40151,Laranja
2060,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40152,Limão
2061,6,Município,40,Mil Reais,-,2302305,Bela Cruz (CE),215,Valor da produção,2019,2019,40116,Linho (semente)
